"url","pic_url","name","time","career","printdate","onlinedate","abstract"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002361?rskey=MSFMBZ&result=2795","/cover/searchableMedia/anb-9780198606697-e-5002361-graphic-1-thumbnail.jpg","Towers, John Henry","1885-1955","U.S. Navy officer and aviation pioneer","1999","1999","John H. Towers.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001597?rskey=MSFMBZ&result=2796","/cover/searchableMedia/anb-9780198606697-e-5001597-graphic-1-thumbnail.jpg","Tracy, Benjamin Franklin","1830-1915","jurist and secretary of the navy","1999","1999","Benjamin Franklin Tracy Photograph by Frances B. Johnston, c. 1890. Courtesy of the Library of Congress (LC-USZ62-96846)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005154?rskey=MSFMBZ&result=2797","/cover/searchableMedia/anb-9780198606697-e-5005154-graphic-1-thumbnail.jpg","Tracy, Spencer","1900-1967","actor","1999","1999","Spencer Tracy. Publicity photograph, 1948. © reserved."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001790?rskey=MSFMBZ&result=2798","/cover/searchableMedia/anb-9780198606697-e-5001790-graphic-1-thumbnail.jpg","Travers, Jerome Dunstan","1887-1951","amateur and professional golfer","1999","1999","Jerome D. Travers. With the American Amateur Championship trophy, the Havemeyer Cup. Courtesy of the Library of Congress (LC-USZ62-102318)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001791?rskey=MSFMBZ&result=2799","/cover/searchableMedia/anb-9780198606697-e-5001791-graphic-1-thumbnail.jpg","Travis, Walter John","1862-1927","golfer, golf course architect, and golfing magazine editor","1999","1999","Walter J. Travis.  Courtesy of the Library of Congress (LC-USZ62-102319)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002198?rskey=MSFMBZ&result=2800","/cover/searchableMedia/anb-9780198606697-e-5002198-graphic-1-thumbnail.jpg","Treigle, Norman","06 March 1927–16 February 1975","opera singer","","","Norman Treigle.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003665?rskey=1KTzaC&result=2801","/cover/searchableMedia/anb-9780198606697-e-5003665-graphic-1-thumbnail.jpg","Treutlen, John Adam","1734-1782","first constitutional governor of Georgia","","","John Adam Treutlen.  Courtesy of Helene M. Kastinger Riley."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002413?rskey=1KTzaC&result=2802","/cover/searchableMedia/anb-9780198606697-e-5002413-graphic-1-thumbnail.jpg","Tristano, Lennie","1919-1978","jazz pianist and teacher","1999","1999","Lennie Tristano  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0871 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002195?rskey=1KTzaC&result=2803","/cover/searchableMedia/anb-9780198606697-e-5002195-graphic-1-thumbnail.jpg","Troyanos, Tatiana","12 September 1938–21 August 1993","opera singer","","","Tatiana Troyanos. A New York City Opera publicity photograph. Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000556?rskey=1KTzaC&result=2804","/cover/searchableMedia/anb-9780198606697-e-5000556-graphic-1-thumbnail.jpg","Truman, Bess","1885-1982","first lady of the United States","1999","1999","Bess Truman.  Courtesy of the Library of Congress (LC-USZ62-25813 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000544?rskey=1KTzaC&result=2805","/cover/searchableMedia/anb-9780198606697-e-5000544-graphic-1-thumbnail.jpg","Truman, Harry S.","08 May 1884–26 December 1972","thirty-third president of the United States","1999","1999","Harry Truman.  Courtesy of the Library of Congress (LC-USZ62-117122 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001756?rskey=1KTzaC&result=2806","/cover/searchableMedia/anb-9780198606697-e-5001756-graphic-1-thumbnail.jpg","Trumbull, John","1756-1843","artist","1999","1999","John Trumbull.  Courtesy of the Library of Congress (LC-USZ62-110648)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003375?rskey=1KTzaC&result=2807","/cover/searchableMedia/anb-9780198606697-e-5003375-graphic-1-thumbnail.jpg","Trumbull, John","1750-1831","poet and judge","1999","1999","John Trumbull.  Courtesy of the Library of Congress (LC-USZ62-107077)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000894?rskey=1KTzaC&result=2808","/cover/searchableMedia/anb-9780198606697-e-5000894-graphic-1-thumbnail.jpg","Truth, Sojourner","1799–26 November 1883","black abolitionist and women's rights advocate","1999","1999","Sojourner Truth. From a carte de visite, possibly made in 1864, with an inscription below the picture: ""I sell the shadow to support the substance."" Courtesy of the Library of Congress (LC-USZ62-119343)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000895?rskey=1KTzaC&result=2809","/cover/searchableMedia/anb-9780198606697-e-5000895-graphic-1-thumbnail.jpg","Tubman, Harriet","1820-1913","legendary Underground Railroad conductor","1999","1999","Harriet Tubman.  Courtesy of the Library of Congress (LC-USZ62-7816)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001598?rskey=1KTzaC&result=2810","/cover/searchableMedia/anb-9780198606697-e-5001598-graphic-1-thumbnail.jpg","Tucker, John Randolph","1812-1883","Confederate flag officer","1999","1999","John Randolph Tucker.  Courtesy of the Library of Congress (LC-USZ62-110610)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001306?rskey=qbRg49&result=2811","/cover/searchableMedia/anb-9780198606697-e-5001306-graphic-1-thumbnail.jpg","Tudor, Antony","1908-1987","choreographer and dancer","1999","1999","Antony Tudor In Gala Performance. Photograph by Carl Van Vechten, 1941. Courtesy of the Library of Congress (LOT 12735, no. 1099 P&P;)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001622?rskey=qbRg49&result=2812","/cover/searchableMedia/anb-9780198606697-e-5001622-graphic-1-thumbnail.jpg","Tumulty, Joseph Patrick","1879-1954","lawyer and politician","1999","1999","Joe Tumulty  Courtesy of the Library of Congress (LC-USZ62-99298)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001447?rskey=qbRg49&result=2813","/cover/searchableMedia/anb-9780198606697-e-5001447-graphic-1-thumbnail.jpg","Tunney, Gene","1897-1978","world heavyweight boxing champion","1999","1999","Gene Tunney Photograph by Carl Van Vechten, 1934. Courtesy of the Library of Congress (LOT 12735, no. 1101 P&P;)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001585?rskey=qbRg49&result=2814","/cover/searchableMedia/anb-9780198606697-e-5001585-graphic-1-thumbnail.jpg","Turner, Benjamin Sterling","1825-1894","Reconstruction politician","1999","1999","Benjamin Sterling Turner, c. 1875–1894.  Courtesy of the Library of Congress (LC-USZ62-98795)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000943?rskey=qbRg49&result=2815","/cover/searchableMedia/anb-9780198606697-e-5000943-graphic-1-thumbnail.jpg","Twain, Mark","1835-1910","author and lecturer","1999","1999","Mark Twain  Courtesy of the Library of Congress (LC-USZ62-28785)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002007?rskey=qbRg49&result=2816","/cover/searchableMedia/anb-9780198606697-e-5002007-graphic-1-thumbnail.jpg","Tweed, William Magear","03 April 1823–12 April 1878","political ""boss"" of New York City in the Civil War era","1999","1999","Boss Tweed. Photograph from the studio of Mathew B. Brady. Courtesy of the National Archives (NWDNS-111-B-2021)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001586?rskey=qbRg49&result=2817","/cover/searchableMedia/anb-9780198606697-e-5001586-graphic-1-thumbnail.jpg","Twiggs, David Emanuel","1790-1862","army officer","1999","1999","David Emanuel Twiggs.  Courtesy of the Library of Congress (LC-USZ62-92325)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001645?rskey=qbRg49&result=2818","/cover/searchableMedia/anb-9780198606697-e-5001645-graphic-1-thumbnail.jpg","Tydings, Millard Evelyn","1890-1961","U.S. senator","1999","1999","Millard E. Tydings Left, with Edward P. Morgan, 1950. Courtesy of the Library of Congress (LC-USZ62-113052)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000223?rskey=qbRg49&result=2819","/cover/searchableMedia/anb-9780198606697-e-5000223-graphic-1-thumbnail.jpg","Tyler, John","1790-1862","tenth president of the United States","1999","1999","John Tyler.  Courtesy of the Library of Congress (LC-USZ62-13010 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002354?rskey=qbRg49&result=2820","/cover/searchableMedia/anb-9780198606697-e-5002354-graphic-1-thumbnail.jpg","Tyler, Ralph Waldo","18 March 1860?–02 June 1921","African-American newspaperman and federal officeholder","1999","1999","Ralph Waldo Tyler.  Courtesy of the National Afro-American Museum."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002935?rskey=DFJpfg&result=2821","/cover/searchableMedia/anb-9780198606697-e-5002935-graphic-1-thumbnail.jpg","Udall, Morris K.","15 June 1922–12 December 1998","congressman, environmental leader, and presidential candidate, nicknamed ""Mo""","","","Mo Udall.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001599?rskey=DFJpfg&result=2822","/cover/searchableMedia/anb-9780198606697-e-5001599-graphic-1-thumbnail.jpg","Underwood, Oscar Wilder","1862-1929","lawyer and congressional leader","1999","1999","Oscar W. Underwood  Courtesy of the Library of Congress (LC-USZ62-107887)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004711?rskey=DFJpfg&result=2823","/cover/searchableMedia/anb-9780198606697-e-5004711-graphic-1-thumbnail.jpg","Unitas, Johnny","1933-2002","professional football player","","","Johnny Unitas. In Westminster, Maryland, 19 July 1961. Courtesy of AP Images."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005078?rskey=DFJpfg&result=2824","/cover/searchableMedia/anb-9780198606697-e-5005078-graphic-1-thumbnail.jpg","Updike, John","1932-2009","writer","","","John Updike Promoting his new book in New York, 28 March, 1988, 1988. Courtesy of AP Images."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000348?rskey=DFJpfg&result=2825","/cover/searchableMedia/anb-9780198606697-e-5000348-graphic-1-thumbnail.jpg","Upton, Emory","1839-1881","army officer","1999","1999","Emory Upton.  Courtesy of the Library of Congress (LC-B8172-1835)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001150?rskey=DFJpfg&result=2826","/cover/searchableMedia/anb-9780198606697-e-5001150-graphic-1-thumbnail.jpg","Urban, Joseph","1872-1933","architect, scenic designer, and illustrator","1999","1999","Joseph Urban Photograph by Arnold Genthe, c. 1916. Courtesy of the Library of Congress (LC-G432-1732)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002845?rskey=DFJpfg&result=2827","/cover/searchableMedia/anb-9780198606697-e-5002845-graphic-1-thumbnail.jpg","Usher, John Palmer","1816-1889","attorney and secretary of the interior","","","John P. Usher.  Courtesy of the Library of Congress (LC-USZ62-116982)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003685?rskey=DFJpfg&result=2828","/cover/searchableMedia/anb-9780198606697-e-5003685-graphic-1-thumbnail.jpg","Valens, Ritchie","1941-1959","pioneer rock and roll singer and musician","","","Ritchie Valens Right, performing at a Halloween party. Courtesy of Beverly Mendheim."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001772?rskey=DFJpfg&result=2829","/cover/searchableMedia/anb-9780198606697-e-5001772-graphic-1-thumbnail.jpg","Valentino, Rudolph","1895-1926","actor","1999","1999","Rudolph Valentino.  Courtesy of the Library of Congress (LC-USZ62-90327)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002414?rskey=DFJpfg&result=2830","/cover/searchableMedia/anb-9780198606697-e-5002414-graphic-1-thumbnail.jpg","Vallee, Rudy","28 July 1901–03 July 1986","musician and actor","1999","1999","Rudy Vallee [left to right] Edgar Bergen (holding Charlie McCarthy), Rudy Vallee, and Joe Penner, 1957. Courtesy of the Library of Congress (LC-USZ62-113260)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005174?rskey=bW5eI2&result=2831","/cover/searchableMedia/anb-9780198606697-e-5005174-graphic-1-thumbnail.jpg","Van Allen, James A.","1914-2006","astrophysicist","","","James A. Van Allen. At the Smithsonian's National Air and Space Museum, Washington, D.C., 1977. NASA."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001574?rskey=bW5eI2&result=2832","/cover/searchableMedia/anb-9780198606697-e-5001574-graphic-1-thumbnail.jpg","Van Buren, Hannah Hoes","1783-1819","wife of Martin Van Buren, eighth president of the United States","1999","1999","Hannah Hoes Van Buren. From an engraving by John Chester Buttre, c. 1886. Courtesy of the Library of Congress (LC-USZ62-25776)"
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000224?rskey=bW5eI2&result=2833","/cover/searchableMedia/anb-9780198606697-e-5000224-graphic-1-thumbnail.jpg","Van Buren, John","1810-1866","politician and lawyer","1999","1999","John Van Buren. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZ62-109901)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000082?rskey=bW5eI2&result=2834","/cover/searchableMedia/anb-9780198606697-e-5000082-graphic-1-thumbnail.jpg","Van Buren, Martin","1782-1862","eighth president of the United States","1999","1999","Martin Van Buren.  Courtesy of the Library of Congress (LC-USZ62-13008 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002532?rskey=bW5eI2&result=2835","/cover/searchableMedia/anb-9780198606697-e-5002532-graphic-1-thumbnail.jpg","Van Doren, Irita","1891-1966","literary editor","","","Irita Van Doren.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002119?rskey=bW5eI2&result=2836","/cover/searchableMedia/anb-9780198606697-e-5002119-graphic-1-thumbnail.jpg","Van Doren, Mark","13 June 1894–10 December 1972","writer and professor of English","1999","1999","Mark Van Doren. Mark Van Doren sitting up, with Archibald MacLeish lying down. Courtesy of the Library of Congress (LC-USZ62-112056)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001307?rskey=bW5eI2&result=2837","/cover/searchableMedia/anb-9780198606697-e-5001307-graphic-1-thumbnail.jpg","Van Druten, John","1901-1957","dramatist","1999","1999","John Van Druten Photograph by Carl Van Vechten, 1932. Courtesy of the Library of Congress (LOT 12735, no. 1112 P&P;)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000803?rskey=bW5eI2&result=2838","/cover/searchableMedia/anb-9780198606697-e-5000803-graphic-1-thumbnail.jpg","Van Hise, Charles Richard","1857-1918","geologist, conservationist, and university president","1999","1999","Charles Richard Van Hise  Courtesy of the Library of Congress (LC-USZ62-115321)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001700?rskey=bW5eI2&result=2839","/cover/searchableMedia/anb-9780198606697-e-5001700-graphic-1-thumbnail.jpg","van Loon, Hendrik Willem","1882-1944","popular historian and writer","1999","1999","Hendrik Willem van Loon, c. 1939–1941. Photograph by Louis Fabian Bachrach. Courtesy of the Library of Congress (LC-USZ62-116935)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001050?rskey=bW5eI2&result=2840","/cover/searchableMedia/anb-9780198606697-e-5001050-graphic-1-thumbnail.jpg","Van Vechten, Carl","1880-1964","writer and photographer","1999","1999","Carl Van Vechten  Courtesy of the Library of Congress (LOT 12735, no. 1122 P&P;)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001623?rskey=Tq1Hcz&result=2841","/cover/searchableMedia/anb-9780198606697-e-5001623-graphic-1-thumbnail.jpg","Vandenberg, Arthur H.","1884-1951","journalist and U.S. senator","1999","1999","Arthur H. Vandenberg.  Courtesy of the Library of Congress (LC-USZ62-107881)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000674?rskey=Tq1Hcz&result=2842","/cover/searchableMedia/anb-9780198606697-e-5000674-graphic-1-thumbnail.jpg","Vanderbilt, Cornelius","1794-1877","steamship and railroad promoter and financier","1999","1999","Cornelius Vanderbilt. Daguerreotype from the studio of  Mathew B. Brady. Courtesy of the Library of Congress (LC-USZC4-4160)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000675?rskey=Tq1Hcz&result=2843","/cover/searchableMedia/anb-9780198606697-e-5000675-graphic-1-thumbnail.jpg","Vanderbilt, William Henry","1821-1885","railroad industrialist","1999","1999","William Henry Vanderbilt. Engraving by A. H. Ritchie. Courtesy of the Library of Congress (LC-USZ62-38787)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000676?rskey=Tq1Hcz&result=2844","/cover/searchableMedia/anb-9780198606697-e-5000676-graphic-1-thumbnail.jpg","Vanderlip, Frank Arthur","1864-1937","financier and bank president","1999","1999","Frank A. Vanderlip Photograph by Arnold Genthe, 1925. Courtesy of the Library of Congress (LC-G401-T-4209-B-014)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001563?rskey=Tq1Hcz&result=2845","/cover/searchableMedia/anb-9780198606697-e-5001563-graphic-1-thumbnail.jpg","Vane, Sir Henry","1613-1662","Puritan political figure","1999","1999","Sir Henry Vane.  Courtesy of the Library of Congress (LC-USZ62-101796)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005155?rskey=Tq1Hcz&result=2846","/cover/searchableMedia/anb-9780198606697-e-5005155-graphic-1-thumbnail.jpg","Varèse, Edgard","1883-1965","conductor and composer","1999","1999","Edgard Varèse. Oil on canvas, 1924, by John French Sloan. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001801?rskey=Tq1Hcz&result=2847","/cover/searchableMedia/anb-9780198606697-e-5001801-graphic-1-thumbnail.jpg","Vaudreuil, Pierre de Rigaud de","1698-1778","governor of French colonial Louisiana and last governor-general of New France","1999","1999","Pierre de Rigaud de Vaudreuil. Lithograph, c. 1897. Courtesy of the Library of Congress (LC-USZ62-110256)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002503?rskey=Tq1Hcz&result=2848","/cover/searchableMedia/anb-9780198606697-e-5002503-graphic-1-thumbnail.jpg","Vaughan, Sarah","1924-1990","singer","1999","1999","Sarah Vaughan  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB13-0881 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5003351?rskey=Tq1Hcz&result=2849","/cover/searchableMedia/anb-9780198606697-e-5003351-graphic-1-thumbnail.jpg","Vaughan, Victor Clarence","1851-1929","biochemist and bacteriologist","1999","1999","Victor Clarence Vaughan.  Courtesy of the Clendening History of Medicine Library, University of Kansas Medical Center."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002920?rskey=Tq1Hcz&result=2850","/cover/searchableMedia/anb-9780198606697-e-5002920-graphic-1-thumbnail.jpg","Velez, Lupe","1909-1944","actress","","","Lupe Velez.  Courtesy of the Library of Congress."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002515?rskey=ow2N7F&result=2851","/cover/searchableMedia/anb-9780198606697-e-5002515-graphic-1-thumbnail.jpg","Ventura, Charlie","1916-1992","jazz tenor saxophonist and bandleader","1999","1999","Charlie Ventura  © William P. Gottlieb; used by permission.  William P. Gottlieb Collection, Library of Congress (LC-GLB23-0887 DLC)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001802?rskey=ow2N7F&result=2852","/cover/searchableMedia/anb-9780198606697-e-5001802-graphic-1-thumbnail.jpg","Vespucci, Amerigo","1454-1512","merchant and explorer after whom America is named","1999","1999","Amerigo Vespucci. From an engraving by Gideon Fairman, c. 1815. Courtesy of the Library of Congress (LC-USZ62-102761)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001807?rskey=ow2N7F&result=2853","/cover/searchableMedia/anb-9780198606697-e-5001807-graphic-1-thumbnail.jpg","Villa, Pancho","1878-1923","Mexican revolutionary leader","1999","1999","Pancho Villa  Courtesy of the Library of Congress (LC-USZ62-108595)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005314?rskey=ow2N7F&result=2854","/cover/searchableMedia/anb-9780198606697-e-5005314-graphic-1-thumbnail.jpg","Villard, Fanny Garrison","1844-1928","social reformer, suffragist, and pacifist","1999","1999","Fanny Garrison Villard. Albumen silver print, c. 1865, by Black & Case. National Portrait Gallery, Smithsonian Institution; gift of Peter and Marlene Northey."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001652?rskey=ow2N7F&result=2855","/cover/searchableMedia/anb-9780198606697-e-5001652-graphic-1-thumbnail.jpg","Vincent, John Carter","1900-1972","diplomat","1999","1999","John Carter Vincent.  Courtesy of the Library of Congress (LC-USZ62-104246)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001646?rskey=ow2N7F&result=2856","/cover/searchableMedia/anb-9780198606697-e-5001646-graphic-1-thumbnail.jpg","Vinson, Carl","1883-1981","U.S. congressman","1999","1999","Carl Vinson  Courtesy of the Library of Congress (LC-USZ62-90010)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001908?rskey=ow2N7F&result=2857","/cover/searchableMedia/anb-9780198606697-e-5001908-graphic-1-thumbnail.jpg","Vinson, Fred","1890-1953","chief justice of the United States","1999","1999","Fred Vinson.   Courtesy of the Library of Congress (LC-USZ62-33514)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001757?rskey=ow2N7F&result=2858","/cover/searchableMedia/anb-9780198606697-e-5001757-graphic-1-thumbnail.jpg","Volk, Leonard Wells","07 November 1828–19 August 1895","sculptor","1999","1999","Leonard Wells Volk. Illustration in America's Greatest Men and Women, 1894. Courtesy of the Library of Congress (LC-USZ62-95390)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001695?rskey=ow2N7F&result=2859","/cover/searchableMedia/anb-9780198606697-e-5001695-graphic-1-thumbnail.jpg","von Braun, Wernher Magnus Maxmillian","23 March 1912–16 June 1977","engineer and spaceflight pioneer","1999","1999","Wernher von Braun.  Courtesy of the Library of Congress (LC-USZ62-116523)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002825?rskey=ow2N7F&result=2860","/cover/searchableMedia/anb-9780198606697-e-5002825-graphic-1-thumbnail.jpg","von Braun, Wernher Magnus Maxmillian","23 March 1912–16 June 1977","engineer and spaceflight pioneer","1999","1999","Dr. Werhner von surrenders to U.S. Army counterintelligence. From left: Charles Stewart, CIC agent,  Dr. Herbert Axster, Dieter Huzel, Dr. von Braun (arm in cast), Magnus von Braun (brother); and Hans Lindenberg. Courtesy of NASA (MSFC-6517789)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5002867?rskey=aCm2Bd&result=2861","/cover/searchableMedia/anb-9780198606697-e-5002867-graphic-1-thumbnail.jpg","von Braun, Wernher Magnus Maxmillian","23 March 1912–16 June 1977","engineer and spaceflight pioneer","1999","1999","Walt Disney and Dr. von Braun At the Redstone Arsenal; a model of the V-2 rocket is in the background, 1954. Courtesy of NASA (GPN-2000-000060/MSFC 9132000)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001466?rskey=aCm2Bd&result=2862","/cover/searchableMedia/anb-9780198606697-e-5001466-graphic-1-thumbnail.jpg","Von der Ahe, Christian Frederick Wilhelm","07 October 1851?–05 June 1913","major league baseball club owner","1999","1999","Chris Von der Ahe. Goodwin & Co. baseball card, c. 1887–1890. Courtesy of the Library of Congress (LOT 13163-05, no. 418)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5004227?rskey=aCm2Bd&result=2863","/cover/searchableMedia/anb-9780198606697-e-5004227-graphic-1-thumbnail.jpg","von Mises, Ludwig","1881-1973","economist and social philosopher","","","Ludwig von Mises.  Courtesy of Adelaide University."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5005611?rskey=aCm2Bd&result=2864","/cover/searchableMedia/anb-9780198606697-e-5005611-graphic-1-thumbnail.jpg","Vonnegut, Kurt, Jr.","11 November 1922–12 April 2007","writer and social activist","","","Kurt Vonnegut Jr. Gelatin silver print, 1990, by Yousuf Karsh. National Portrait Gallery, Smithsonian Institution."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001761?rskey=aCm2Bd&result=2865","/cover/searchableMedia/anb-9780198606697-e-5001761-graphic-1-thumbnail.jpg","Vonnoh, Bessie Onahotema Potter","1872-1955","sculptor","1999","1999","Bessie Potter Vonnoh In her studio, 1897. Courtesy of the Library of Congress (LC-USZ62-107168)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001600?rskey=aCm2Bd&result=2866","/cover/searchableMedia/anb-9780198606697-e-5001600-graphic-1-thumbnail.jpg","Voorhees, Daniel Wolsey","1827-1897","congressman and senator from Indiana","1999","1999","Daniel W. Voorhees.  Courtesy of the Library of Congress (LC-USZ62-101494)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5001455?rskey=aCm2Bd&result=2867","/cover/searchableMedia/anb-9780198606697-e-5001455-graphic-1-thumbnail.jpg","Waddell, Rube","1876-1914","baseball player","1999","1999","Rube Waddell. American Tobacco Co. baseball card, 1911. Courtesy of the Library of Congress (LOT 13163-29, no. 84)."
"http://www.anb.org/abstract/10.1093/anb/9780198606697.001.0001/anb-9780198606697-e-5000225?rskey=aCm2Bd&result=2868","/cover/searchableMedia/anb-9780198606697-e-5000225-graphic-1-thumbnail.jpg","Wadsworth, James Samuel","1807-1864","politician and soldier","1999","1999","James S. Wadsworth.  Courtesy of the Library of Congress (LC-B8172-2064)."
